error:  -16.00
value of H at the initial condition:  -1.3362071584596453
numerical integration starts...
 870592.289 20 -257.0
 870862.586 20 -254.0
 871133.413 20 -251.0
 871402.912 20 -253.0
 871673.914 20 -254.0
 871944.297 20 -252.0
 872213.725 20 -254.0
 872484.951 20 -254.0
 872754.836 20 -253.0
 873025.317 20 -251.0
 873295.976 20 -253.0
 873565.943 20 -255.0
 873836.904 20 -256.0
 874107.463 20 -254.0
 874376.898 20 -255.0
 874648.003 20 -256.0
 874918.133 20 -258.0
 875188.172 20 -251.0
 875459.196 20 -256.0
 875729.281 20 -253.0
 875999.976 20 -253.0
 876270.520 20 -254.0
 876540.285 20 -259.0
 876811.211 20 -261.0
 877081.589 20 -263.0
 877351.210 20 -265.0
 877622.118 20 -263.0
 877891.717 20 -263.0
 878162.470 20 -261.0
 878433.129 20 -263.0
 878702.821 20 -263.0
 878974.038 20 -266.0
 879244.584 20 -269.0
 879514.562 20 -272.0
 879785.538 20 -272.0
 880054.788 20 -273.0
 880325.563 20 -275.0
 880596.324 20 -275.0
 880865.956 20 -280.0
 881137.041 20 -280.0
 881407.364 20 -280.0
 881677.577 20 -280.0
 881948.230 20 -281.0
 882218.358 20 -280.0
 882488.717 20 -280.0
 882759.335 20 -278.0
 883028.800 20 -277.0
 883299.724 20 -276.0
 883570.137 20 -278.0
 883839.973 20 -274.0
 884111.009 20 -278.0
 884381.318 20 -280.0
 884651.719 20 -281.0
 884922.729 20 -289.0
 885191.849 20 -293.0
 885462.997 20 -288.0
 885733.506 20 -292.0
 886002.773 20 -292.0
 886274.074 20 -290.0
 886544.083 20 -293.0
 886814.579 20 -294.0
 887085.273 20 -293.0
 887355.002 20 -296.0
 887625.873 20 -291.0
 887896.363 20 -294.0
 888165.845 20 -292.0
 888436.797 20 -290.0
 888706.868 20 -288.0
 888977.154 20 -286.0
 889247.917 20 -289.0
 889517.914 20 -292.0
 889788.804 20 -291.0
 890059.690 20 -290.0
 890329.183 20 -294.0
 890600.177 20 -292.0
 890870.617 20 -293.0
 891140.168 20 -293.0
 891411.234 20 -295.0
 891680.995 20 -299.0
 891951.687 20 -299.0
 892222.389 20 -294.0
 892492.042 20 -296.0
 892762.996 20 -297.0
 893033.421 20 -295.0
 893303.341 20 -296.0
 893574.337 20 -299.0
 893843.640 20 -301.0
 894114.355 20 -302.0
 894385.090 20 -300.0
 894654.802 20 -306.0
 894925.895 20 -303.0
 895196.516 20 -301.0
 895466.532 20 -302.0
 895737.343 20 -301.0
 896007.350 20 -301.0
 896277.412 20 -300.0
 896548.212 20 -297.0
 896817.748 20 -298.0
 897088.582 20 -296.0
 897359.208 20 -294.0
 897629.180 20 -296.0
 897899.879 20 -293.0
 898170.169 20 -295.0
 898440.388 20 -293.0
 898711.511 20 -294.0
 898980.472 20 -298.0
 899251.397 20 -300.0
 899522.094 20 -301.0
 899791.645 20 -298.0
 900062.721 20 -297.0
 900332.957 20 -299.0
 900603.527 20 -298.0
 900874.482 20 -296.0
 901143.884 20 -295.0
 901414.736 20 -294.0
 901685.324 20 -297.0
 901954.860 20 -297.0
 902225.897 20 -295.0
 902495.948 20 -293.0
 902766.286 20 -291.0
 903036.982 20 -296.0
 903306.955 20 -296.0
 903577.589 20 -296.0
 903848.552 20 -297.0
 904117.993 20 -296.0
 904388.901 20 -296.0
 904659.234 20 -298.0
 904929.039 20 -299.0
 905200.223 20 -298.0
 905470.002 20 -301.0
 905740.744 20 -304.0
 906011.677 20 -300.0
 906281.349 20 -303.0
 906552.189 20 -301.0
 906822.552 20 -299.0
 907092.231 20 -300.0
 907363.403 20 -301.0
 907632.794 20 -303.0
 907903.585 20 -304.0
 908174.297 20 -304.0
 908444.106 20 -305.0
 908715.070 20 -301.0
 908985.704 20 -297.0
 909255.872 20 -295.0
 909526.776 20 -295.0
 909796.319 20 -294.0
 910066.644 20 -293.0
 910337.667 20 -294.0
 910607.146 20 -290.0
 910878.090 20 -290.0
 911148.729 20 -288.0
 911418.762 20 -286.0
 911689.476 20 -284.0
 911959.642 20 -276.0
 912229.842 20 -275.0
 912500.918 20 -269.0
 912770.105 20 -270.0
 913040.825 20 -268.0
 913311.509 20 -271.0
 913581.260 20 -269.0
 913852.219 20 -268.0
 914122.324 20 -269.0
 914392.927 20 -267.0
 914664.077 20 -263.0
 914933.224 20 -261.0
 915204.095 20 -262.0
 915474.757 20 -262.0
 915744.146 20 -263.0
 916015.290 20 -260.0
 916285.272 20 -256.0
 916555.730 20 -256.0
 916826.491 20 -257.0
 917096.427 20 -254.0
 917366.929 20 -251.0
 917637.651 20 -250.0
 917907.185 20 -246.0
 918177.911 20 -247.0
 918448.180 20 -250.0
 918718.172 20 -252.0
 918989.074 20 -255.0
 919258.916 20 -258.0
 919529.594 20 -257.0
 919800.789 20 -256.0
 920070.215 20 -256.0
 920341.107 20 -253.0
 920611.608 20 -249.0
 920880.971 20 -251.0
 921152.429 20 -247.0
 921421.827 20 -251.0
 921692.615 20 -248.0
 921963.434 20 -245.0
 922233.262 20 -247.0
 922503.989 20 -249.0
 922774.358 20 -247.0
 923044.381 20 -248.0
 923315.309 20 -251.0
 923584.746 20 -250.0
 923855.227 20 -242.0
 924126.047 20 -242.0
 924395.904 20 -244.0
 924666.595 20 -244.0
 924937.376 20 -243.0
 925207.424 20 -241.0
 925478.321 20 -244.0
 925748.370 20 -247.0
 926017.994 20 -245.0
 926289.301 20 -243.0
 926558.514 20 -240.0
 926829.344 20 -244.0
 927100.259 20 -245.0
 927370.170 20 -243.0
 927641.019 20 -244.0
 927911.127 20 -238.0
 928181.352 20 -236.0
 928452.643 20 -239.0
 928721.678 20 -238.0
 928992.340 20 -240.0
 929263.046 20 -239.0
 929532.872 20 -243.0
 929803.852 20 -249.0
 930073.883 20 -247.0
 930344.358 20 -246.0
 930615.443 20 -247.0
 930885.128 20 -247.0
 931155.326 20 -242.0
 931426.286 20 -241.0
 931695.695 20 -242.0
 931966.601 20 -241.0
 932237.063 20 -243.0
 932507.195 20 -241.0
 932778.045 20 -243.0
 933048.054 20 -246.0
 933318.291 20 -246.0
 933589.415 20 -249.0
 933858.766 20 -250.0
 934129.521 20 -252.0
 934399.990 20 -248.0
 934669.773 20 -245.0
 934940.961 20 -248.0
 935210.575 20 -250.0
 935481.142 20 -246.0
 935752.463 20 -247.0
 936022.129 20 -246.0
 936292.852 20 -242.0
 936563.253 20 -238.0
 936832.841 20 -240.0
 937104.086 20 -244.0
 937373.727 20 -244.0
 937644.207 20 -243.0
 937915.149 20 -245.0
 938185.145 20 -243.0
 938455.660 20 -244.0
 938726.178 20 -243.0
 938996.175 20 -237.0
 939267.263 20 -236.0
 939537.228 20 -233.0
 939806.986 20 -235.0
 940078.102 20 -236.0
 940347.685 20 -233.0
 940618.324 20 -239.0
 940889.375 20 -236.0
 941159.129 20 -231.0
 941430.177 20 -235.0
 941700.344 20 -236.0
 941970.190 20 -240.0
 942241.440 20 -240.0
 942510.599 20 -245.0
 942781.297 20 -244.0
 943052.070 20 -242.0
 943322.072 20 -246.0
 943592.929 20 -250.0
 943862.946 20 -253.0
 944133.310 20 -254.0
 944404.465 20 -252.0
 944674.000 20 -252.0
 944944.217 20 -253.0
 945214.928 20 -252.0
 945484.649 20 -251.0
 945755.454 20 -257.0
 946025.702 20 -261.0
 946295.983 20 -257.0
 946567.171 20 -254.0
 946837.288 20 -253.0
 947107.170 20 -251.0
 947378.275 20 -250.0
 947647.627 20 -248.0
 947918.455 20 -253.0
 948188.901 20 -251.0
 948458.785 20 -251.0
 948729.836 20 -250.0
 948999.752 20 -247.0
 949270.040 20 -245.0
 949541.227 20 -247.0
 949810.696 20 -246.0
 950081.541 20 -242.0
 950351.766 20 -242.0
 950621.409 20 -240.0
 950892.604 20 -244.0
 951162.265 20 -244.0
 951432.683 20 -237.0
 951703.912 20 -236.0
 951974.025 20 -236.0
 952244.387 20 -235.0
 952515.011 20 -238.0
 952784.683 20 -239.0
 953055.785 20 -241.0
 953325.798 20 -237.0
 953595.741 20 -237.0
 953866.879 20 -235.0
 954136.835 20 -235.0
 954407.257 20 -236.0
 954678.061 20 -233.0
 954947.903 20 -228.0
 955219.068 20 -230.0
 955489.166 20 -227.0
 955758.502 20 -227.0
 956029.917 20 -228.0
 956299.272 20 -223.0
 956569.891 20 -223.0
 956840.985 20 -222.0
 957110.896 20 -222.0
 957381.870 20 -225.0
 957652.056 20 -225.0
 957922.040 20 -228.0
 958193.218 20 -227.0
 958462.669 20 -227.0
 958733.009 20 -228.0
 959003.766 20 -230.0
 959273.798 20 -234.0
 959544.538 20 -234.0
 959814.773 20 -229.0
 960084.925 20 -226.0
 960356.088 20 -230.0
 960626.216 20 -233.0
 960895.951 20 -233.0
 961166.937 20 -228.0
 961436.453 20 -231.0
 961707.249 20 -229.0
 961977.897 20 -232.0
 962247.671 20 -233.0
 962518.893 20 -239.0
 962789.066 20 -240.0
 963059.107 20 -239.0
 963330.216 20 -236.0
 963599.646 20 -235.0
 963870.462 20 -237.0
 964140.827 20 -239.0
 964410.603 20 -235.0
 964681.650 20 -232.0
 964951.477 20 -231.0
 965221.828 20 -234.0
 965492.913 20 -233.0
 965762.934 20 -228.0
 966033.500 20 -225.0
 966303.831 20 -223.0
 966573.374 20 -224.0
 966844.445 20 -226.0
 967114.578 20 -228.0
 967384.569 20 -229.0
 967655.792 20 -229.0
 967926.053 20 -228.0
 968196.355 20 -226.0
 968467.016 20 -229.0
 968736.663 20 -227.0
 969007.600 20 -232.0
 969277.836 20 -230.0
 969547.307 20 -230.0
 969818.560 20 -228.0
 970088.380 20 -229.0
 970358.846 20 -229.0
 970629.656 20 -230.0
 970899.456 20 -225.0
 971170.654 20 -229.0
 971440.852 20 -228.0
 971710.249 20 -227.0
 971981.542 20 -229.0
 972251.045 20 -230.0
 972521.529 20 -228.0
 972792.588 20 -230.0
 973062.753 20 -234.0
 973333.491 20 -232.0
 973603.742 20 -236.0
 973873.622 20 -235.0
 974144.673 20 -236.0
 974414.758 20 -240.0
 974684.471 20 -238.0
 974955.351 20 -241.0
 975225.260 20 -242.0
 975495.925 20 -242.0
 975766.448 20 -242.0
 976036.241 20 -242.0
 976307.528 20 -242.0
 976577.889 20 -245.0
 976847.325 20 -243.0
 977118.629 20 -241.0
 977387.841 20 -245.0
 977658.741 20 -243.0
 977929.458 20 -246.0
 978199.126 20 -248.0
 978470.403 20 -245.0
 978740.581 20 -249.0
 979010.666 20 -248.0
 979281.617 20 -246.0
 979551.396 20 -248.0
 979821.930 20 -244.0
 980092.336 20 -246.0
 980362.113 20 -244.0
 980632.991 20 -244.0
 980903.231 20 -246.0
 981173.329 20 -245.0
 981444.309 20 -241.0
 981714.660 20 -238.0
 981984.830 20 -236.0
 982255.527 20 -242.0
 982524.864 20 -245.0
 982795.891 20 -247.0
 983066.482 20 -249.0
 983335.959 20 -244.0
 983607.407 20 -241.0
 983877.578 20 -241.0
 984147.844 20 -241.0
 984418.634 20 -246.0
 984688.354 20 -245.0
 984959.340 20 -244.0
 985229.575 20 -240.0
 985499.055 20 -241.0
 985770.200 20 -241.0
 986040.051 20 -240.0
 986310.559 20 -242.0
 986581.349 20 -245.0
 986851.489 20 -240.0
 987122.398 20 -237.0
 987392.975 20 -236.0
 987662.556 20 -237.0
 987933.611 20 -237.0
 988203.720 20 -236.0
 988473.600 20 -233.0
 988744.502 20 -233.0
 989014.519 20 -230.0
 989285.110 20 -232.0
 989555.662 20 -234.0
 989825.411 20 -236.0
 990096.589 20 -236.0
 990366.928 20 -235.0
 990636.528 20 -239.0
 990907.630 20 -240.0
 991177.044 20 -245.0
 991447.878 20 -247.0
 991718.519 20 -245.0
 991988.094 20 -242.0
 992259.495 20 -240.0
 992529.934 20 -241.0
 992799.884 20 -238.0
 993070.903 20 -240.0
 993340.414 20 -241.0
 993611.143 20 -239.0
 993881.604 20 -238.0
 994151.320 20 -237.0
 994422.297 20 -238.0
 994692.521 20 -239.0
 994962.609 20 -239.0
 995233.381 20 -237.0
 995503.691 20 -239.0
 995773.982 20 -237.0
 996044.609 20 -240.0
 996313.964 20 -240.0
 996584.876 20 -237.0
 996855.338 20 -240.0
 997125.047 20 -241.0
 997396.254 20 -242.0
 997666.659 20 -241.0
 997936.824 20 -243.0
 998207.792 20 -238.0
 998476.998 20 -238.0
 998748.057 20 -240.0
 999018.579 20 -239.0
 999287.923 20 -238.0
 999559.244 20 -239.0
 999829.310 20 -242.0
1000000.000 20 -241.0
